n,weyl_b,weyl_abs_c
2420,0.30773146991980554,0.08346776418918456
2430,0.307731521558844,0.08344999152932608
2440,0.3077315726699804,0.08343232794676148
2450,0.30773162326074005,0.08341477233021788
2460,0.3077316733385096,0.08339732358421248
2470,0.3077317229105424,0.08337998062875851
2480,0.30773177198395985,0.08336274239908903
2490,0.30773182056575554,0.0833456078453807
2500,0.3077318686627968,0.08332857593248555
2510,0.30773191628182867,0.08331164563966897
2520,0.3077319634294755,0.08329481596034949
2530,0.3077320101122445,0.08327808590185182
2540,0.30773205633652745,0.08326145448515909
2550,0.30773210210860413,0.08324492074467038
2560,0.3077321474346435,0.0832284837279671
2570,0.3077321923207075,0.08321214249558295
2580,0.3077322367727515,0.08319589612077749
2590,0.3077322807966287,0.08317974368931491
2600,0.30773232439809073,0.08316368429924736
2610,0.3077323675827901,0.08314771706070712
2620,0.30773241035628274,0.08313184109569427
2630,0.3077324527240296,0.08311605553787782
2640,0.30773249469139863,0.08310035953239492
2650,0.30773253626366714,0.08308475223565814
2660,0.3077325774460229,0.08306923281516276
2670,0.3077326182435668,0.08305380044930111
2680,0.30773265866131383,0.08303845432718315
2690,0.30773269870419595,0.08302319364845001
2700,0.3077327383770623,0.08300801762310783
2710,0.3077327776846823,0.08299292547134751
2720,0.30773281663174623,0.08297791642338215
2730,0.30773285522286725,0.08296298971927918
2740,0.3077328934625831,0.0829481446088014
2750,0.3077329313553573,0.08293338035124442
2760,0.3077329689055806,0.0829186962152848
2770,0.30773300611757326,0.08290409147882727
2780,0.30773304299558446,0.0828895654288564
2790,0.30773307954379603,0.08287511736128561
2800,0.30773311576632256,0.08286074658082043
2810,0.3077331516672125,0.08284645240081367
2820,0.30773318725045007,0.08283223414312957
2830,0.3077332225199564,0.08281809113800698
2840,0.30773325747959024,0.08280402272392706
2850,0.30773329213314987,0.08279002824748716
2860,0.30773332648437357,0.08277610706326577
2870,0.3077333605369417,0.08276225853370445
2880,0.30773339429447666,0.08274848202898255
2890,0.3077334277605447,0.08273477692689646
2900,0.3077334609386567,0.08272114261274144
2910,0.30773349383227,0.08270757847919707
2920,0.30773352644478813,0.08269408392621269
2930,0.3077335587795624,0.08268065836089633
2940,0.30773359083989327,0.08266730119740373
2950,0.3077336226290307,0.0826540118568353
2960,0.3077336541501756,0.0826407897671233
2970,0.30773368540648005,0.08262763436293774
2980,0.3077337164010493,0.08261454508557442
2990,0.30773374713694124,0.08260152138286614
3000,0.3077337776171684,0.08258856270907522
3010,0.30773380784469795,0.0825756685248038
3020,0.30773383782245356,0.08256283829689615
3030,0.307733867553315,0.08255007149834981
3040,0.3077338970401196,0.08253736760821884
3050,0.3077339262856633,0.08252472611152939
3060,0.30773395529270026,0.08251214649919003
3070,0.30773398406394503,0.08249962826790735
3080,0.3077340126020722,0.08248717092009716
3090,0.3077340409097177,0.08247477396380809
3100,0.30773406898947886,0.08246243691263277
3110,0.3077340968439163,0.08245015928563237
3120,0.3077341244755527,0.08243794060725751
3130,0.30773415188687536,0.08242578040726833
3140,0.3077341790803359,0.08241367822066081
3150,0.30773420605835045,0.08240163358759034
3160,0.30773423282330126,0.08238964605330246
3170,0.30773425937753685,0.08237771516805292
3180,0.30773428572337236,0.08236584048704465
