index,entry,diagram,size,weyl_a,weyl_b,weyl_c
271,271,"(5, 4, 3, 3)",15,0.7853981633974483,0.3193687770566773,0.026807761103762817
272,272,"(5, 4, 2, 2, 2)",15,0.7853981633974482,0.24409165779798858,-0.138072817958669
273,273,"(5, 4, 1, 1, 1, 1, 1, 1)",15,0.7853981633974482,0.27348420245507654,-0.19145631359757065
274,274,"(5, 3, 3, 3, 1)",15,0.7853981633974482,0.15641063049534942,-0.09943066030701875
275,275,"(5, 3, 3, 2, 2)",15,0.7853981633974483,0.266246526569811,0.07793862425251108
276,276,"(5, 3, 3, 1, 1, 1, 1)",15,0.7853981633974482,0.22058535856287698,-0.192188127526145
277,277,"(5, 3, 1, 1, 1, 1, 1, 1, 1)",15,0.7853981633974483,0.3247822707073178,0.2164617559096973
278,278,"(5, 2, 2, 2, 2, 1, 1)",15,0.7853981633974482,0.17882960253110003,-0.10381124601772207
279,279,"(5, 2, 2, 2, 1, 1, 1, 1)",15,0.7853981633974483,0.19202307562227894,0.15161645676159363
280,280,"(5, 2, 2, 1, 1, 1, 1, 1, 1)",15,0.7853981633974482,0.20510966388936325,-0.20463670426094982
281,281,"(5, 2, 1, 1, 1, 1, 1, 1, 1, 1)",15,0.7853981633974482,0.2928565784699151,-0.2283205311814962
282,282,"(4, 4, 4, 2, 1)",15,0.7853981633974482,0.31936877705667754,-0.13248494824116452
283,283,"(4, 4, 3, 3, 1)",15,0.7853981633974483,0.19340809455954755,-0.029400211636168905
284,284,"(4, 4, 3, 2, 2)",15,0.7853981633974483,0.33182927114580485,-0.04640313318190703
285,285,"(4, 4, 3, 1, 1, 1, 1)",15,0.7853981633974482,0.2590279585157651,-0.1951944508116732
286,286,"(4, 4, 2, 2, 2, 1)",15,0.7853981633974483,0.20403246132536296,-0.040254714656796864
287,287,"(4, 4, 2, 2, 1, 1, 1)",15,0.7853981633974481,0.24215456316564143,-0.1260618430917262
288,288,"(4, 4, 2, 1, 1, 1, 1, 1)",15,0.7853981633974483,0.2864386704583053,0.22553205886296457
289,289,"(4, 3, 3, 3, 2)",15,0.7853981633974483,0.2181302990606941,-0.05400562044184731
290,290,"(4, 3, 3, 3, 1, 1)",15,0.7853981633974483,0.15693670627154815,-0.07762047135320493
291,291,"(4, 3, 3, 1, 1, 1, 1, 1)",15,0.7853981633974482,0.18015201827641558,-0.1655659265310101
292,292,"(4, 3, 2, 2, 2, 2)",15,0.7853981633974483,0.28958341811067,0.11769964083125473
293,293,"(4, 3, 1, 1, 1, 1, 1, 1, 1, 1)",15,0.7853981633974482,0.2648772665116539,-0.2096933494262272
294,294,"(4, 2, 2, 2, 2, 2, 1)",15,0.7853981633974483,0.15170304459215717,-0.03490422472433696
295,295,"(4, 2, 2, 2, 2, 1, 1, 1)",15,0.7853981633974483,0.17446733846913887,0.09149474670136293
296,296,"(4, 2, 2, 2, 1, 1, 1, 1, 1)",15,0.7853981633974483,0.18481425887698677,0.13216107067329297
297,297,"(4, 2, 2, 1, 1, 1, 1, 1, 1, 1)",15,0.7853981633974481,0.19971920480796168,-0.1831083465382326
298,298,"(4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1)",15,0.7853981633974482,0.2714655598809861,-0.2298612165423064
299,299,"(3, 3, 3, 3, 2, 1)",15,0.7853981633974483,0.3150670051690412,-0.06739741841164726
300,300,"(3, 3, 3, 2, 2, 1, 1)",15,0.7853981633974483,0.23992726416100568,-0.0347276638320837
301,301,"(3, 3, 3, 2, 1, 1, 1, 1)",15,0.7853981633974482,0.30313298445766446,-0.1420564137277358
302,302,"(3, 3, 2, 2, 2, 2, 1)",15,0.7853981633974483,0.1663835603643663,0.03390890826873505
303,303,"(3, 3, 2, 2, 2, 1, 1, 1)",15,0.7853981633974483,0.19571985340716125,-0.030197002558971953
304,304,"(3, 3, 2, 2, 1, 1, 1, 1, 1)",15,0.7853981633974483,0.2204265325356719,-0.08549488147145468
305,305,"(3, 3, 2, 1, 1, 1, 1, 1, 1, 1)",15,0.7853981633974481,0.27136909245345464,-0.1771117271012015
306,306,"(3, 2, 2, 2, 2, 2, 1, 1)",15,0.7853981633974483,0.1526132529209942,-0.013508105934279868
307,307,"(3, 2, 2, 2, 2, 1, 1, 1, 1)",15,0.7853981633974483,0.1633196352455727,-0.05173269451214324
308,308,"(3, 2, 2, 2, 1, 1, 1, 1, 1, 1)",15,0.7853981633974483,0.1718655982070006,-0.08728641296177742
309,309,"(3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1)",15,0.7853981633974483,0.18742560189613933,0.13459405819182724
310,310,"(3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",15,0.7853981633974482,0.22444905459643572,-0.22042239680123998
311,311,"(13, 2, 1)",16,0.7853981633974483,0.24422548369659697,0.22147087031568402
312,312,"(12, 3, 1)",16,0.7853981633974483,0.28250115745826615,0.18385345423690552
313,313,"(12, 2, 1, 1)",16,0.7853981633974482,0.28633686357204624,-0.2266096035668106
314,314,"(11, 4, 1)",16,0.7853981633974483,0.29287965932428855,0.16808194443993302
315,315,"(11, 3, 2)",16,0.7853981633974483,0.2676614092165711,0.17970339969299243
316,316,"(11, 3, 1, 1)",16,0.7853981633974483,0.3345321295400794,0.1957705857605303
317,317,"(11, 2, 2, 1)",16,0.7853981633974483,0.20772417372464425,0.18319684694746918
318,318,"(11, 2, 1, 1, 1)",16,0.7853981633974482,0.3041586748143166,-0.22470508190369465
319,319,"(10, 5, 1)",16,0.7853981633974483,0.2865039857406835,0.16005756769751522
320,320,"(10, 4, 2)",16,0.7853981633974483,0.21634113465083454,0.20080562024133636
321,321,"(10, 4, 1, 1)",16,0.7853981633974483,0.3482689426320764,0.1807378432505482
322,322,"(10, 3, 1, 1, 1)",16,0.7853981633974481,0.356647016820002,-0.20073669147483209
323,323,"(10, 2, 2, 1, 1)",16,0.7853981633974482,0.21443139855303261,-0.21372484735205166
324,324,"(10, 2, 1, 1, 1, 1)",16,0.7853981633974482,0.31268497458641775,-0.22225002210158795
325,325,"(9, 6, 1)",16,0.7853981633974483,0.25561429088559884,0.15322525246672797
326,326,"(9, 5, 2)",16,0.7853981633974483,0.19279857787462001,0.19095692217109483
327,327,"(9, 5, 1, 1)",16,0.7853981633974483,0.3390755203639486,0.1717171324555835
328,328,"(9, 4, 3)",16,0.7853981633974483,0.2989937551190085,0.124933131071013
329,329,"(9, 4, 1, 1, 1)",16,0.7853981633974483,0.3699404223145013,0.18779966289048922
330,330,"(9, 3, 3, 1)",16,0.7853981633974481,0.21324983149604293,-0.1782129315168799
331,331,"(9, 3, 2, 2)",16,0.7853981633974483,0.2818854617690107,0.21640367953288248
332,332,"(9, 3, 1, 1, 1, 1)",16,0.7853981633974482,0.3665572766818048,-0.20392284911167824
333,333,"(9, 2, 2, 2, 1)",16,0.7853981633974483,0.19058774315691984,0.1419181209468663
334,334,"(9, 2, 2, 1, 1, 1)",16,0.7853981633974483,0.22479311127269952,0.2128847534619105
335,335,"(9, 2, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.3162925291647607,-0.22056940910985823
336,336,"(8, 7, 1)",16,0.7853981633974483,0.1345728612868617,0.13261655295226016
337,337,"(8, 6, 2)",16,0.7853981633974483,0.17468340676987476,0.1366401012574603
338,338,"(8, 6, 1, 1)",16,0.7853981633974482,0.28721845507428423,-0.1605298933444832
339,339,"(8, 5, 3)",16,0.7853981633974483,0.23844770989691455,0.11705153635762588
340,340,"(8, 5, 1, 1, 1)",16,0.7853981633974483,0.3517171837130366,0.17817921187069796
341,341,"(8, 4, 2, 2)",16,0.7853981633974483,0.23790702701167293,0.23733458486624281
342,342,"(8, 4, 1, 1, 1, 1)",16,0.7853981633974481,0.3760200445961681,-0.19282438481531816
343,343,"(8, 3, 3, 2)",16,0.7853981633974483,0.2578324741183935,0.10901606943514824
344,344,"(8, 3, 3, 1, 1)",16,0.7853981633974482,0.2496684581940034,-0.19062705708291539
345,345,"(8, 3, 1, 1, 1, 1, 1)",16,0.7853981633974481,0.3692356942540771,-0.20681901820648108
346,346,"(8, 2, 2, 2, 1, 1)",16,0.7853981633974482,0.19795092471658648,-0.16513645175692293
347,347,"(8, 2, 2, 1, 1, 1, 1)",16,0.7853981633974482,0.22805243408722564,-0.20986985229318122
348,348,"(8, 2, 1, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.31655866277787137,-0.2199879773954594
349,349,"(7, 6, 3)",16,0.7853981633974483,0.1955089934156672,0.007253088014052056
350,350,"(7, 6, 1, 1, 1)",16,0.7853981633974482,0.2421827888420287,-0.1557981564726152
351,351,"(7, 5, 4)",16,0.7853981633974483,0.31994469862581376,0.028443566214152782
352,352,"(7, 5, 2, 2)",16,0.7853981633974483,0.21061401173045008,0.19730229643678687
353,353,"(7, 5, 1, 1, 1, 1)",16,0.7853981633974482,0.3370091291930235,-0.18059622495283634
354,354,"(7, 4, 4, 1)",16,0.7853981633974483,0.187640065657371,0.16027230959076233
355,355,"(7, 4, 1, 1, 1, 1, 1)",16,0.7853981633974483,0.36979855532944583,0.19656647752113798
356,356,"(7, 3, 3, 1, 1, 1)",16,0.7853981633974483,0.25876058940261526,0.19432118096099238
357,357,"(7, 3, 2, 2, 2)",16,0.7853981633974483,0.28742806695734946,0.22010668734344413
358,358,"(7, 3, 1, 1, 1, 1, 1, 1)",16,0.7853981633974481,0.3658476220558349,-0.20986985229318122
359,359,"(7, 2, 2, 2, 2, 1)",16,0.7853981633974483,0.17362567279437524,0.10516952966252902
360,360,"(7, 2, 2, 2, 1, 1, 1)",16,0.7853981633974482,0.19656647752113798,-0.17076390406676545
361,361,"(7, 2, 2, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.2265200297010317,-0.20681901820648108
362,362,"(7, 2, 1, 1, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.3138899372422852,-0.22056940910985823
363,363,"(6, 6, 3, 1)",16,0.7853981633974483,0.25480195186436627,0.20811010862066548
364,364,"(6, 6, 2, 1, 1)",16,0.7853981633974483,0.2916113702182006,0.23561338767132955
365,365,"(6, 5, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.27494032545667135,-0.17362567279437524
366,366,"(6, 4, 4, 2)",16,0.7853981633974483,0.20505679037096297,0.06719682575271846
367,367,"(6, 4, 4, 1, 1)",16,0.7853981633974481,0.20499987546000753,-0.1682661407888313
368,368,"(6, 4, 3, 3)",16,0.7853981633974483,0.32254361868284137,0.10124509904889079
369,369,"(6, 4, 2, 2, 2)",16,0.7853981633974481,0.24861669433116518,-0.21396993465202918
370,370,"(6, 4, 1, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.34668182465680353,-0.19795092471658648
371,371,"(6, 3, 3, 3, 1)",16,0.7853981633974481,0.16079182555465543,-0.13396595033706404
372,372,"(6, 3, 3, 2, 2)",16,0.7853981633974482,0.2684098330417308,-0.11250943696333948
373,373,"(6, 3, 3, 1, 1, 1, 1)",16,0.7853981633974483,0.25319322798262345,0.19432118096099238
374,374,"(6, 3, 1, 1, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.3550366572980792,-0.2128847534619105
375,375,"(6, 2, 2, 2, 2, 1, 1)",16,0.7853981633974483,0.18059622495283634,0.12078633356092983
376,376,"(6, 2, 2, 2, 1, 1, 1, 1)",16,0.7853981633974481,0.19282438481531816,-0.1681064693375971
377,377,"(6, 2, 2, 1, 1, 1, 1, 1, 1)",16,0.7853981633974481,0.22066257389953403,-0.20392284911167824
378,378,"(6, 2, 1, 1, 1, 1, 1, 1, 1, 1)",16,0.7853981633974483,0.3078327735900892,0.22225002210158795
379,379,"(5, 5, 4, 2)",16,0.7853981633974483,0.26518680687465074,0.019382528126642984
380,380,"(5, 5, 4, 1, 1)",16,0.7853981633974483,0.2293092061227,0.1619566586392418
381,381,"(5, 5, 3, 1, 1, 1)",16,0.7853981633974481,0.2684098330417308,-0.2527478724960286
382,382,"(5, 5, 2, 2, 1, 1)",16,0.7853981633974481,0.24861669433116518,-0.14253866439048846
383,383,"(5, 5, 2, 1, 1, 1, 1)",16,0.7853981633974482,0.28742806695734924,-0.24829524196633113
384,384,"(5, 4, 4, 3)",16,0.7853981633974483,0.2696372323569644,-0.07097205153195674
385,385,"(5, 4, 4, 1, 1, 1)",16,0.7853981633974482,0.16079182555465543,-0.158988979839485
386,386,"(5, 4, 1, 1, 1, 1, 1, 1, 1)",16,0.7853981633974483,0.28279428072397383,0.19058774315691984
387,387,"(5, 3, 3, 3, 2)",16,0.7853981633974483,0.22930920612269984,-0.011408863183894447
388,388,"(5, 3, 3, 3, 1, 1)",16,0.7853981633974481,0.1682661407888313,-0.14322951616276125
389,389,"(5, 3, 3, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.23140878446211222,-0.19062705708291539
390,390,"(5, 3, 2, 2, 2, 2)",16,0.7853981633974483,0.2916113702182006,0.18545115036457993
391,391,"(5, 3, 1, 1, 1, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.3309640119082804,-0.21443139855303261
392,392,"(5, 2, 2, 2, 2, 2, 1)",16,0.7853981633974483,0.15579815647261552,-0.06168743264220744
393,393,"(5, 2, 2, 2, 2, 1, 1, 1)",16,0.7853981633974483,0.17817921187069796,0.11778240112843452
394,394,"(5, 2, 2, 2, 1, 1, 1, 1, 1)",16,0.7853981633974483,0.18779966289048922,0.15827945832808865
395,395,"(5, 2, 2, 1, 1, 1, 1, 1, 1, 1)",16,0.7853981633974481,0.20916900115741655,-0.20073669147483209
396,396,"(5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1)",16,0.7853981633974481,0.2966476558667397,-0.22470508190369465
397,397,"(4, 4, 4, 3, 1)",16,0.7853981633974483,0.2696372323569646,-0.08707046467873969
398,398,"(4, 4, 4, 2, 1, 1)",16,0.7853981633974482,0.3225436186828414,-0.1737713499726965
399,399,"(4, 4, 3, 3, 2)",16,0.7853981633974483,0.26518680687465096,0.05789387737443025
400,400,"(4, 4, 3, 3, 1, 1)",16,0.7853981633974483,0.2050567903709632,-0.07767085088589987
401,401,"(4, 4, 3, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.25783247411839305,-0.20831260619645242
402,402,"(4, 4, 2, 2, 2, 1, 1)",16,0.7853981633974483,0.2106140117304502,-0.07182915057321182
403,403,"(4, 4, 2, 2, 1, 1, 1, 1)",16,0.7853981633974483,0.23790702701167277,0.1373794518793101
404,404,"(4, 4, 2, 1, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.2818854617690105,-0.23286881619306943
405,405,"(4, 3, 3, 3, 1, 1, 1)",16,0.7853981633974483,0.16027230959076189,0.10151828785420403
406,406,"(4, 3, 3, 2, 2, 2)",16,0.7853981633974483,0.2548019518643664,-0.034004437617253025
407,407,"(4, 3, 3, 1, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.1782129315168799,-0.17496698090628193
408,408,"(4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.2708803361402401,-0.20772417372464425
409,409,"(4, 2, 2, 2, 2, 2, 1, 1)",16,0.7853981633974483,0.1605298933444833,-0.0622520983311734
410,410,"(4, 2, 2, 2, 2, 1, 1, 1, 1)",16,0.7853981633974483,0.1717171324555835,0.10104255838270504
411,411,"(4, 2, 2, 2, 1, 1, 1, 1, 1, 1)",16,0.7853981633974483,0.1807378432505482,0.1379497998568171
412,412,"(4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.1957705857605303,-0.18747572272933422
413,413,"(4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.27524119232079514,-0.2266096035668106
414,414,"(3, 3, 3, 3, 2, 1, 1)",16,0.7853981633974483,0.31994469862581365,0.1066958023253104
415,415,"(3, 3, 3, 2, 2, 2, 1)",16,0.7853981633974483,0.19550899341566735,0.028432777192630487
416,416,"(3, 3, 3, 2, 2, 1, 1, 1)",16,0.7853981633974483,0.23844770989691477,-0.05287418577927383
417,417,"(3, 3, 3, 2, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.2989937551190085,-0.15206993062097585
418,418,"(3, 3, 2, 2, 2, 2, 1, 1)",16,0.7853981633974483,0.17468340676987476,0.004136591866810202
419,419,"(3, 3, 2, 2, 2, 1, 1, 1, 1)",16,0.7853981633974483,0.19279857787462018,-0.04176861765234552
420,420,"(3, 3, 2, 2, 1, 1, 1, 1, 1, 1)",16,0.7853981633974481,0.21634113465083438,-0.09300018585827452
421,421,"(3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1)",16,0.7853981633974481,0.2676614092165712,-0.1830196706839775
422,422,"(3, 2, 2, 2, 2, 2, 2, 1)",16,0.7853981633974483,0.13261655295226032,0.020310415208046828
423,423,"(3, 2, 2, 2, 2, 2, 1, 1, 1)",16,0.7853981633974483,0.15322525246672813,-0.028853769829935594
424,424,"(3, 2, 2, 2, 2, 1, 1, 1, 1, 1)",16,0.7853981633974483,0.16005756769751545,-0.059863191374559754
425,425,"(3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.1680819444399333,-0.09305397432557694
426,426,"(3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.1838534542369059,-0.13924658827060643
427,427,"(3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",16,0.7853981633974482,0.22449793842918364,-0.22147087031568358
428,428,"(14, 2, 1)",17,0.7853981633974483,0.24603941143156094,0.21873758586188657
429,429,"(13, 3, 1)",17,0.7853981633974483,0.28550262221429185,0.1805665092928755
430,430,"(13, 2, 1, 1)",17,0.7853981633974483,0.2886378910594525,0.22364585072244303
431,431,"(12, 4, 1)",17,0.7853981633974483,0.2980465336887986,0.16452571248813053
432,432,"(12, 3, 2)",17,0.7853981633974483,0.26426213426167644,0.1836040387863938
433,433,"(12, 3, 1, 1)",17,0.7853981633974482,0.3383528813886567,-0.19215138443675794
434,434,"(12, 2, 2, 1)",17,0.7853981633974481,0.2058383589569983,-0.18633887419132833
435,435,"(12, 2, 1, 1, 1)",17,0.7853981633974482,0.30701700879947946,-0.22143219030048833
436,436,"(11, 5, 1)",17,0.7853981633974483,0.29627079749155827,0.1566370810348982
437,437,"(11, 4, 2)",17,0.7853981633974483,0.21247672687579672,0.20771452404712826
438,438,"(11, 4, 1, 1)",17,0.7853981633974481,0.3550669098605024,-0.17685961913682302
439,439,"(11, 3, 1, 1, 1)",17,0.7853981633974483,0.36150726891729157,0.1967318623259091
440,440,"(11, 2, 2, 1, 1)",17,0.7853981633974482,0.2176137081125944,-0.2124727017875916
441,441,"(11, 2, 1, 1, 1, 1)",17,0.7853981633974482,0.31621753923344187,-0.21860022362525378
442,442,"(10, 6, 1)",17,0.7853981633974483,0.2779981059526383,0.15135459094357318
443,443,"(10, 5, 2)",17,0.7853981633974483,0.2050638630480176,0.18928747499077025
444,444,"(10, 5, 1, 1)",17,0.7853981633974483,0.3529566442491845,0.16829964097137662
445,445,"(10, 4, 3)",17,0.7853981633974483,0.29499254905486366,0.13451098736379036
446,446,"(10, 4, 1, 1, 1)",17,0.7853981633974482,0.37908549128611124,-0.18363104039881062
447,447,"(10, 3, 3, 1)",17,0.7853981633974483,0.22060871474157473,0.1760874253658935
448,448,"(10, 3, 2, 2)",17,0.7853981633974483,0.27772958768992206,0.22319880539457754
449,449,"(10, 3, 1, 1, 1, 1)",17,0.7853981633974483,0.37282482276369144,0.19949023299464574
450,450,"(10, 2, 2, 2, 1)",17,0.7853981633974482,0.18956050395920698,-0.1470693437158319
451,451,"(10, 2, 2, 1, 1, 1)",17,0.7853981633974482,0.2296293122235129,-0.2108182362647284
452,452,"(10, 2, 1, 1, 1, 1, 1)",17,0.7853981633974482,0.3206853520246442,-0.21647252126119465
453,453,"(9, 7, 1)",17,0.7853981633974483,0.21925989264562407,0.14222073138227626
454,454,"(9, 6, 2)",17,0.7853981633974483,0.1753701308969824,0.17475880535434618
455,455,"(9, 6, 1, 1)",17,0.7853981633974482,0.3254762149721122,-0.1608690468479601
456,456,"(9, 5, 3)",17,0.7853981633974483,0.2351383312254809,0.13873035132185257
457,457,"(9, 5, 1, 1, 1)",17,0.7853981633974483,0.3727873746966104,0.1752866135345359
458,458,"(9, 4, 2, 2)",17,0.7853981633974483,0.2510043295840619,0.2334208931133686
459,459,"(9, 4, 1, 1, 1, 1)",17,0.7853981633974482,0.3888673724597629,-0.1885114814154898
460,460,"(9, 3, 3, 2)",17,0.7853981633974483,0.2561570281052352,0.11916166377988541
461,461,"(9, 3, 3, 1, 1)",17,0.7853981633974481,0.25933762976297636,-0.18860671388448758
462,462,"(9, 3, 1, 1, 1, 1, 1)",17,0.7853981633974482,0.37754968369916675,-0.20194802568991044
463,463,"(9, 2, 2, 2, 1, 1)",17,0.7853981633974483,0.19705923992322028,0.17159978709335721
464,464,"(9, 2, 2, 1, 1, 1, 1)",17,0.7853981633974482,0.23415831101153906,-0.2077117263902748
465,465,"(9, 2, 1, 1, 1, 1, 1, 1)",17,0.7853981633974482,0.3221142342076,-0.2153711857569789
466,466,"(8, 7, 2)",17,0.7853981633974483,0.15027216598769894,0.05502593431560954
467,467,"(8, 7, 1, 1)",17,0.7853981633974481,0.2078494784514504,-0.13997011913361046
468,468,"(8, 6, 3)",17,0.7853981633974483,0.20271426835383644,0.08935463189971793
469,469,"(8, 6, 1, 1, 1)",17,0.7853981633974482,0.3237010546354524,-0.16438653326390718
470,470,"(8, 5, 4)",17,0.7853981633974483,0.3179735225222074,0.06553290000813583
471,471,"(8, 5, 2, 2)",17,0.7853981633974483,0.23481625311550497,0.2092327354747442
472,472,"(8, 5, 1, 1, 1, 1)",17,0.7853981633974482,0.3729959057138599,-0.17981706234065697
473,473,"(8, 4, 4, 1)",17,0.7853981633974483,0.21061102768963386,0.16047417992877128
474,474,"(8, 4, 1, 1, 1, 1, 1)",17,0.7853981633974482,0.3892129040665129,-0.19258674472907167
475,475,"(8, 3, 3, 1, 1, 1)",17,0.7853981633974483,0.27199758474125435,0.19266071889860203
476,476,"(8, 3, 2, 2, 2)",17,0.7853981633974483,0.2822789801090536,0.23308434543072032
477,477,"(8, 3, 1, 1, 1, 1, 1, 1)",17,0.7853981633974482,0.37741092995113235,-0.20464814936411724
478,478,"(8, 2, 2, 2, 2, 1)",17,0.7853981633974482,0.1737629862799288,-0.11393706476055598
479,479,"(8, 2, 2, 2, 1, 1, 1)",17,0.7853981633974482,0.19588851753958192,-0.1790904196488059
480,480,"(8, 2, 2, 1, 1, 1, 1, 1)",17,0.7853981633974483,0.23444020804940724,0.20464814936411724
481,481,"(8, 2, 1, 1, 1, 1, 1, 1, 1)",17,0.7853981633974482,0.32112813469907664,-0.2153711857569789
482,482,"(7, 7, 2, 1)",17,0.7853981633974483,0.2840383483207924,0.20638332579722918
483,483,"(7, 6, 4)",17,0.7853981633974483,0.23954603962250476,-0.028917707978844298
484,484,"(7, 6, 2, 2)",17,0.7853981633974483,0.17973763519109326,0.12373639110059309
485,485,"(7, 6, 1, 1, 1, 1)",17,0.7853981633974482,0.26620036055539487,-0.15796131860857177
486,486,"(7, 5, 1, 1, 1, 1, 1)",17,0.7853981633974482,0.3523872262297507,-0.18127935723888378
487,487,"(7, 4, 4, 2)",17,0.7853981633974483,0.2081167466079824,0.1055931319091783
488,488,"(7, 4, 4, 1, 1)",17,0.7853981633974482,0.24230810913606327,-0.1713627607701964
489,489,"(7, 4, 3, 3)",17,0.7853981633974483,0.3190854512700456,0.13691803102745354
490,490,"(7, 4, 2, 2, 2)",17,0.7853981633974483,0.24951451296975335,0.24555291769014254
491,491,"(7, 4, 1, 1, 1, 1, 1, 1)",17,0.7853981633974482,0.3799144552787279,-0.19588851753958192
492,492,"(7, 3, 3, 3, 1)",17,0.7853981633974481,0.16227058938446604,-0.15506594203419244
493,493,"(7, 3, 3, 2, 2)",17,0.7853981633974481,0.268009349980022,-0.1335114691327579
494,494,"(7, 3, 3, 1, 1, 1, 1)",17,0.7853981633974482,0.27257419250604276,-0.19365830044432641
495,495,"(7, 3, 1, 1, 1, 1, 1, 1, 1)",17,0.7853981633974481,0.37240437762166945,-0.2077117263902748
496,496,"(7, 2, 2, 2, 2, 1, 1)",17,0.7853981633974483,0.18127935723888378,0.13238459975342387
497,497,"(7, 2, 2, 2, 1, 1, 1, 1)",17,0.7853981633974482,0.19258674472907167,-0.17927485508453422
