diagram,gate_index,qubits,theta,phi,lambda
"[4, 3, 2, 2, 2, 2, 2]",6,[0],0.2437807330369864,3.1415925798405953,-3.141592653589793
"[4, 3, 2, 2, 2, 2, 2]",7,[1],0.6832630871505602,3.840152196232793e-09,6.283185302227853
"[4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,[0],0.654963610111092,-3.088230720818152e-10,6.975670922973412e-10
"[4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,[1],2.6996949114826774,-6.199496700584669e-10,1.5575913400626762e-10
"[4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,[0],1.0186692704282696,3.1415926629302233,0.0
"[4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4,[1],1.1591196087395466,1.907807245515869e-10,3.141592653113016
"[4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6,[0],0.37997116613189186,3.1415926438683828,3.141592653589793
"[4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7,[1],2.4641078648994306,-3.141592652715589,-3.1415926524677986
"[4, 2, 2, 2, 2, 2, 2, 1]",0,[0],1.1540443415052803,-2.688382849669324e-11,-6.283185307106304
"[4, 2, 2, 2, 2, 2, 2, 1]",1,[1],2.7252691901541284,6.283185307095181,3.523181746345472e-11
"[4, 2, 2, 2, 2, 2, 2, 1]",3,[0],1.517638166048108,-6.283185302768615,0.0
"[4, 2, 2, 2, 2, 2, 2, 1]",4,[1],1.290856088527678,3.5223379768467566e-11,-3.141592653717277
"[4, 2, 2, 2, 2, 2, 2, 1]",6,[0],0.027977359245072473,-3.141592658002481,0.0
"[4, 2, 2, 2, 2, 2, 2, 1]",7,[1],2.6602278228859975,-3.1415926533167076,-3.1415926532816965
"[4, 2, 2, 2, 2, 2, 1, 1, 1]",0,[0],1.156605515874317,5.3180326128604864e-11,-7.093175817352551e-11
"[4, 2, 2, 2, 2, 2, 1, 1, 1]",1,[1],0.6598956955776253,-3.141592653575808,3.1415926535920597
"[4, 2, 2, 2, 2, 2, 1, 1, 1]",3,[0],1.7230326606102009,3.141592653517351,0.0
"[4, 2, 2, 2, 2, 2, 1, 1, 1]",4,[1],1.8925344204906107,-3.1415926536316032,-1.322200127162887e-10
"[4, 2, 2, 2, 2, 2, 1, 1, 1]",6,[0],2.8558944013874883,-7.723999218001154e-11,3.141592653589793
"[4, 2, 2, 2, 2, 2, 1, 1, 1]",7,[1],0.4652614525347227,-2.830216061511237e-10,3.141592653906477
"[4, 2, 2, 2, 2, 1, 1, 1, 1, 1]",0,[0],1.125006743599117,3.141592661862515,-2.0082155716139027e-08
"[4, 2, 2, 2, 2, 1, 1, 1, 1, 1]",1,[1],2.4152593378245535,-3.1415926394417273,-1.9005617080125603e-09
"[4, 2, 2, 2, 2, 1, 1, 1, 1, 1]",3,[0],1.3550004360024195,-3.141592696413278,0.0
"[4, 2, 2, 2, 2, 1, 1, 1, 1, 1]",4,[1],1.2341970448532404,-3.1415926663092875,3.851134788845911e-08
"[4, 2, 2, 2, 2, 1, 1, 1, 1, 1]",6,[0],0.35677801503854023,-3.1415926078631538,0.0
"[4, 2, 2, 2, 2, 1, 1, 1, 1, 1]",7,[1],2.6850505857823146,-3.1415927368784664,-9.279224322256141e-08
"[4, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",0,[0],1.0712578486139501,5.485681242589635e-09,6.283185298806893
"[4, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",1,[1],0.746935648458533,-3.141592652853848,-3.141592652636445
"[4, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",3,[0],1.8560713303331253,3.141592651142166,0.0
"[4, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",4,[1],1.2170770885199214,-3.141592646937173,3.141592634384169
"[4, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",6,[0],2.763973748783758,-2.9775986121194364e-09,3.141592653589793
"[4, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",7,[1],2.6883166845148514,-3.141592693219892,3.1415926095082196
"[4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,[0],2.15814764163981,2.9674607215923743e-09,-3.1415926522329807
"[4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,[1],2.400644054322552,-3.141592655746563,-1.4877470366769785e-09
"[4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,[0],1.9532233330528916,-3.1415926494006166,-3.1415926535897936
"[4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4,[1],1.1864935579207014,-3.141592654889247,-3.141592650123778
"[4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6,[0],0.3650719084134051,3.14159265010226,0.0
"[4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7,[1],0.455528659303552,6.550499254132092e-09,3.1415926462954826
"[4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,[0],2.3309473598028916,-3.141592653411185,3.1415926535108367
"[4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,[1],0.6983777347737216,-3.141592653104382,3.1415926531406604
"[4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,[0],1.0136677058882502,-3.3192337767218305e-10,3.141592653589793
"[4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4,[1],1.1235046253502181,3.14159265363675,-1.0856360255218078e-10
"[4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6,[0],2.847434397834486,6.283185306952063,0.0
"[4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7,[1],0.46988690771254293,-3.735722842179712e-11,-6.283185307137689
"[3, 3, 3, 3, 2, 2, 1]",0,[0],1.1076759415940178,1.4731489590555423e-09,-1.6608550548474871e-09
"[3, 3, 3, 3, 2, 2, 1]",1,[1],0.05783556792895647,-3.141592650748116,-2.600718973511107e-09
"[3, 3, 3, 3, 2, 2, 1]",3,[0],1.5730874912118051,-6.283185306651269,0.0
"[3, 3, 3, 3, 2, 2, 1]",4,[1],2.0498884060398535,-1.1717777859132639e-09,3.141592651047831
"[3, 3, 3, 3, 2, 2, 1]",6,[0],0.451653649762884,3.141592652988233,-3.1415926535897936
"[3, 3, 3, 3, 2, 2, 1]",7,[1],2.578443582382577,-3.1415926577435953,-4.912381168509228e-09
"[3, 3, 3, 3, 2, 1, 1, 1]",0,[0],1.007510820272047,-3.920919373764983e-10,3.808195751933644e-10
"[3, 3, 3, 3, 2, 1, 1, 1]",1,[1],0.1353952403287064,-3.1415926032292263,3.1415926034068415
"[3, 3, 3, 3, 2, 1, 1, 1]",3,[0],1.317972961604336,-3.141592652699263,3.141592653589793
"[3, 3, 3, 3, 2, 1, 1, 1]",4,[1],0.9348492817390042,-3.8317282680111475e-09,3.1415926600411694
"[3, 3, 3, 3, 2, 1, 1, 1]",6,[0],0.6251969422358612,3.14159265254699,0.0
"[3, 3, 3, 3, 2, 1, 1, 1]",7,[1],0.5462006320659433,1.2803730467413442e-09,-1.4983811419586604e-09
"[3, 3, 3, 2, 2, 2, 1, 1]",0,[0],1.9987710996027066,1.6688872506165353e-12,3.1415926535305387
"[3, 3, 3, 2, 2, 2, 1, 1]",1,[1],2.9628811680328186,-8.151946465367571e-12,6.890907776307437e-11
"[3, 3, 3, 2, 2, 2, 1, 1]",3,[0],1.5658366040451208,-1.5721290935744037e-10,3.141592653589793
"[3, 3, 3, 2, 2, 2, 1, 1]",4,[1],1.9762248634597293,-4.98443508689661e-11,3.141592653463417
"[3, 3, 3, 2, 2, 2, 1, 1]",6,[0],2.535479844338469,-2.434334493934294e-10,0.0
"[3, 3, 3, 2, 2, 2, 1, 1]",7,[1],0.5087249618135224,-2.9231460881895194e-10,3.3469877186812304e-10
"[3, 3, 3, 2, 2, 1, 1, 1, 1]",0,[0],2.0510999343314573,-3.141592651745584,3.1415926503240055
"[3, 3, 3, 2, 2, 1, 1, 1, 1]",1,[1],0.27987208748000153,-3.1415926043077214,3.1415926059225354
"[3, 3, 3, 2, 2, 1, 1, 1, 1]",3,[0],1.700446216371869,3.1415926580366254,0.0
"[3, 3, 3, 2, 2, 1, 1, 1, 1]",4,[1],2.0410729891380868,7.017431080669212e-11,3.1415926537446577
"[3, 3, 3, 2, 2, 1, 1, 1, 1]",6,[0],0.7067299032572029,3.1415926489170665,0.0
"[3, 3, 3, 2, 2, 1, 1, 1, 1]",7,[1],0.5052027610474138,-1.2743875510423663e-08,3.141592668152952
"[3, 3, 3, 2, 1, 1, 1, 1, 1, 1]",0,[0],2.184399170820135,-3.141592652539509,-3.141592651960951
"[3, 3, 3, 2, 1, 1, 1, 1, 1, 1]",1,[1],2.857803729424466,-3.1415926555941684,-6.479405900705615e-10
"[3, 3, 3, 2, 1, 1, 1, 1, 1, 1]",3,[0],1.8907108807089208,3.1415926553543505,0.0
"[3, 3, 3, 2, 1, 1, 1, 1, 1, 1]",4,[1],0.9808112286853394,-1.6758354703938494e-09,3.141592656601997
"[3, 3, 3, 2, 1, 1, 1, 1, 1, 1]",6,[0],0.6685745951903777,3.141592651364571,-3.1415926535897936
"[3, 3, 3, 2, 1, 1, 1, 1, 1, 1]",7,[1],0.5059434023568106,4.980629686457405e-09,6.2831853014856005
"[3, 3, 2, 2, 2, 2, 2, 1]",0,[0],1.156270722605577,1.1397169806497995e-10,5.463361644497907e-10
"[3, 3, 2, 2, 2, 2, 2, 1]",1,[1],0.11043882053762695,-3.141592652195925,3.1415926514176356
"[3, 3, 2, 2, 2, 2, 2, 1]",3,[0],1.4872305817375717,2.1515667198794505e-09,0.0
"[3, 3, 2, 2, 2, 2, 2, 1]",4,[1],1.2702519948198499,3.1415926532723626,-3.141592652517539
"[3, 3, 2, 2, 2, 2, 2, 1]",6,[0],2.778663739050423,2.3427860521414965e-09,0.0
"[3, 3, 2, 2, 2, 2, 2, 1]",7,[1],2.6629792613959222,-3.141592651564877,-3.1415926513085424
"[3, 3, 2, 2, 2, 2, 1, 1, 1]",0,[0],1.155410557654344,3.141592649217852,8.070986767805266e-09
"[3, 3, 2, 2, 2, 2, 1, 1, 1]",1,[1],2.7907506210659276,-1.0081700562588885e-08,5.9875282052140765e-09
"[3, 3, 2, 2, 2, 2, 1, 1, 1]",3,[0],1.5943799282882325,-3.141592663741964,0.0
"[3, 3, 2, 2, 2, 2, 1, 1, 1]",4,[1],1.2212787160966758,4.6304988732259744e-09,3.141592640067902
"[3, 3, 2, 2, 2, 2, 1, 1, 1]",6,[0],2.523536501939939,-1.6051716844600605e-08,-3.1415926535897936
"[3, 3, 2, 2, 2, 2, 1, 1, 1]",7,[1],0.4848784755249901,2.885479832848148e-08,3.1415926209756098
"[3, 3, 2, 2, 2, 1, 1, 1, 1, 1]",0,[0],2.024930773298325,4.8763215687586126e-12,3.1415926535923244
"[3, 3, 2, 2, 2, 1, 1, 1, 1, 1]",1,[1],0.4123431668647066,1.9069412715566614e-10,3.141592653480452
"[3, 3, 2, 2, 2, 1, 1, 1, 1, 1]",3,[0],1.4700835978914972,-1.926170334343169e-10,3.141592653589793
"[3, 3, 2, 2, 2, 1, 1, 1, 1, 1]",4,[1],1.9493712765073254,-7.640407566694619e-11,-2.0672283000673018e-10
"[3, 3, 2, 2, 2, 1, 1, 1, 1, 1]",6,[0],2.4587516102949323,-4.1110048698556056e-10,3.141592653589793
"[3, 3, 2, 2, 2, 1, 1, 1, 1, 1]",7,[1],2.653735545591307,3.1415926548308515,-3.141592652184831
"[3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1]",0,[0],2.0948151223974762,3.1415926526276765,3.1415926517714112
"[3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1]",1,[1],2.7173219457387794,-3.141592651384416,5.48836309732792e-10
"[3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1]",3,[0],1.7691760596099642,-1.9650960882684123e-09,0.0
"[3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1]",4,[1],1.9957497805133102,-1.3977666669806775e-09,-3.3903467873181687e-09
"[3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1]",6,[0],0.6879702905186262,3.1415926560858503,0.0
"[3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1]",7,[1],2.6472905656440755,-3.141592659858121,-7.1206727181305496e-09
"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,[0],2.2386351399817497,3.1415926538524195,-3.1415926533197354
"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,[1],2.7452890266844148,6.283185306834433,-1.6319079421123206e-10
"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,[0],1.9470337944074443,2.0875079442816968e-10,3.141592653589793
"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4,[1],2.0993205953177347,1.5566570255032275e-10,3.141592653898494
"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6,[0],0.619556750738373,-3.1415926538254855,0.0
"[3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7,[1],2.6354153204018687,-3.1415926530588782,6.070346447728525e-10
"[3, 2, 2, 2, 2, 2, 2, 1, 1]",0,[0],1.1734661269729336,3.1415926716898506,-4.6440949974524415e-08
"[3, 2, 2, 2, 2, 2, 2, 1, 1]",1,[1],0.4385590624276611,-3.141592623004217,3.1415926513880534
"[3, 2, 2, 2, 2, 2, 2, 1, 1]",3,[0],1.5837380944799953,-7.39308927411031e-08,-3.141592653589793
"[3, 2, 2, 2, 2, 2, 2, 1, 1]",4,[1],1.2863548640423283,2.5522040258962875e-08,3.141592562641491
"[3, 2, 2, 2, 2, 2, 2, 1, 1]",6,[0],2.7591557094872265,-7.924795686342634e-08,-3.141592653589793
"[3, 2, 2, 2, 2, 2, 2, 1, 1]",7,[1],2.674535260399393,-3.141592846650761,-2.1621860968323858e-07
"[3, 2, 2, 2, 2, 2, 1, 1, 1, 1]",0,[0],1.1602120018027229,-1.362969415448642e-09,3.3753993929837274e-09
"[3, 2, 2, 2, 2, 2, 1, 1, 1, 1]",1,[1],2.583701851440137,6.28318530498023,1.5450485335577469e-10
"[3, 2, 2, 2, 2, 2, 1, 1, 1, 1]",3,[0],1.6487637670555284,-4.27122692769899e-09,3.141592653589793
"[3, 2, 2, 2, 2, 2, 1, 1, 1, 1]",4,[1],1.8735055086827597,-3.1415926555291227,-6.5054741593684184e-09
"[3, 2, 2, 2, 2, 2, 1, 1, 1, 1]",6,[0],2.6305324501931047,-4.873295988971904e-09,3.141592653589793
"[3, 2, 2, 2, 2, 2, 1, 1, 1, 1]",7,[1],2.673581805037432,-3.1415926398599714,1.5384115981120772e-08
"[3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1]",0,[0],1.1275888760793809,6.092315312092259e-10,-1.7971083242752555e-09
"[3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1]",1,[1],2.5430827095298483,1.5834347406069113e-09,-3.150389067538336e-10
"[3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1]",3,[0],1.438263516843502,-3.1415926565058836,0.0
"[3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1]",4,[1],1.2575221647251882,-1.0089729052253915e-09,3.141592656863818
"[3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1]",6,[0],0.5566260519904208,-3.1415926501149327,3.141592653589793
"[3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1]",7,[1],2.6693519127034424,3.1415926466029678,3.1415926457442866
"[3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0,[0],1.0768957431272328,2.4166665756761016e-08,-1.3789579886381627e-08
"[3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]",1,[1],0.609376093287755,-1.0141461004309349e-08,3.1415926536230603
"[3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]",3,[0],1.3749429778460236,3.1415926386749646,0.0
"[3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]",4,[1],1.899847751841025,-4.883351945039749e-09,-3.1415926687017226
"[3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]",6,[0],0.5695928955299505,3.1415926721144456,0.0
"[3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]",7,[1],2.6604372317154463,3.141592622716674,-3.482739430182846e-08
"[3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,[0],0.996166883525418,-8.997130795259927e-09,6.612798707255606e-09
"[3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,[1],0.5985760724093558,-3.1415926373657035,-3.1415926631764215
"[3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,[0],1.857428390149247,3.1415926321752967,0.0
"[3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4,[1],1.931929345409445,-3.141592647929742,1.601896326697272e-08
"[3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6,[0],2.586264102035109,-2.219324235497311e-08,3.141592653589793
"[3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7,[1],0.4960868073326069,2.6815415443692814e-08,3.14159262309874
"[3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,[0],2.3031151238570136,-5.253975032815106e-10,-3.141592653281615
"[3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,[1],0.5542397367831956,3.1415926508196295,-3.141592651313693
"[3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,[0],2.0270615144163,3.1415926518062456,-3.141592653589793
"[3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4,[1],1.1333211550710822,-3.1415926540185515,1.0120497773158377e-09
"[3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6,[0],0.4837961839670561,-3.141592651866941,3.141592653589793
"[3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7,[1],2.620107839880136,3.1415926528207727,-8.869081025153491e-10
"[15, 2, 1]",0,[0],2.4106643903450253,3.1415926525859463,3.1415926531417995
"[15, 2, 1]",1,[1],0.5321562939574076,-3.1415926478001706,-3.141592657510809
"[15, 2, 1]",3,[0],1.0756776874691347,-3.141592647739904,-3.1415926535897936
"[15, 2, 1]",4,[1],2.0032358147031135,3.141592652874705,3.1415926518834936
"[15, 2, 1]",6,[0],2.6495177907138396,3.141592659593477,0.0
"[15, 2, 1]",7,[1],2.3582914946316773,-3.1415926523397415,1.7641443861293737e-09
"[14, 3, 1]",0,[0],0.5738054526660932,4.5221064731231876e-08,-3.532037620225554e-08
"[14, 3, 1]",1,[1],0.3525938976226801,3.1415926439008675,3.1415926536337815
"[14, 3, 1]",3,[0],2.1466885568479723,-1.1306253237904794e-08,0.0
"[14, 3, 1]",4,[1],1.9258708866052403,-3.1415926568617927,-9.411485146770815e-09
"[14, 3, 1]",6,[0],2.5767219194527384,3.141592636189436,-3.1415926535897936
"[14, 3, 1]",7,[1],0.8843262496750471,-1.1502142793773373e-08,3.1415926717373903
"[14, 2, 1, 1]",0,[0],0.7590029133637806,-3.1415926241685077,-4.3355746992546074e-08
"[14, 2, 1, 1]",1,[1],2.4489382492936866,-3.1415926313605462,-7.202728413702175e-09
"[14, 2, 1, 1]",3,[0],2.1518950330481057,-9.676704637584521e-08,3.141592653589793
"[14, 2, 1, 1]",4,[1],1.1289304605184507,-1.6590896656509813e-08,-6.283185268381985
"[14, 2, 1, 1]",6,[0],2.8379375801595637,3.141592553616502,-3.141592653589793
"[14, 2, 1, 1]",7,[1],0.6832139202734417,-5.530599866965247e-08,3.1415927249019644
"[13, 4, 1]",0,[0],0.4930621558663689,3.1415926195771293,2.946233013112476e-08
"[13, 4, 1]",1,[1],0.24904814832432637,-3.1415926287978473,3.141592636398355
"[13, 4, 1]",3,[0],0.9666316224785981,-9.0556023069797e-09,0.0
"[13, 4, 1]",4,[1],1.8932170246906916,3.1415926575706483,1.2563313500635331e-08
"[13, 4, 1]",6,[0],0.5822813128236322,1.692546991449717e-08,-3.1415926535897936
"[13, 4, 1]",7,[1],2.1871325827482537,-3.1415926392827895,-3.141592628839308
"[13, 3, 2]",0,[0],0.6665797852080477,3.030823834058977e-08,-3.009729023852077e-08
"[13, 3, 2]",1,[1],0.41538695637696377,3.1415926646687278,3.1415926379006422
"[13, 3, 2]",3,[0],1.197339210980566,-3.141592645972883,-3.1415926535897936
"[13, 3, 2]",4,[1],2.0930816078856793,-6.316559698074115e-09,-1.2661936713134466e-08
"[13, 3, 2]",6,[0],0.6316317528600212,-1.2106890157070893e-08,3.141592653589793
"[13, 3, 2]",7,[1],2.2278289046094266,-3.141592670495922,-2.768002893560606e-08
"[13, 3, 1, 1]",0,[0],2.5547971141842334,1.8703927295860012e-11,3.141592653581072
"[13, 3, 1, 1]",1,[1],0.5107236486254509,3.1415926536158327,3.1415926535634258
"[13, 3, 1, 1]",3,[0],2.2536330797957644,7.83484388477973e-12,-3.141592653589793
"[13, 3, 1, 1]",4,[1],1.948459827232041,3.1415926535879333,3.1415926535847483
"[13, 3, 1, 1]",6,[0],0.3763137999563775,1.2116085912339258e-11,-3.1415926535897936
"[13, 3, 1, 1]",7,[1],0.7858462694248114,1.5347723092418164e-12,6.2831853071774155
"[13, 2, 2, 1]",0,[0],0.9140586216718216,-1.5558785371183603e-09,-6.283185305334841
"[13, 2, 2, 1]",1,[1],0.6096682101575858,-1.7192913759345174e-12,-3.1415926535511494
"[13, 2, 2, 1]",3,[0],1.9486189481212597,-3.141592653277623,-3.1415926535897936
"[13, 2, 2, 1]",4,[1],1.9788893753503571,-3.141592652702508,-3.1415926513540287
"[13, 2, 2, 1]",6,[0],2.7491908828345575,-3.1415926530135825,0.0
"[13, 2, 2, 1]",7,[1],0.6494369042031327,3.3714249170202493e-09,3.141592649356592
"[13, 2, 1, 1, 1]",0,[0],2.370148920518607,3.141592652045071,-3.1415926542728605
"[13, 2, 1, 1, 1]",1,[1],0.7736823091483478,3.1415926484687136,-3.14159264900373
"[13, 2, 1, 1, 1]",3,[0],0.9520642222795008,-3.441408513715771e-08,-3.141592653589793
"[13, 2, 1, 1, 1]",4,[1],2.0077078647525615,3.141592656613721,-3.1415926464434465
"[13, 2, 1, 1, 1]",6,[0],2.93833952896784,3.141592617949112,-3.1415926535897936
"[13, 2, 1, 1, 1]",7,[1],2.5266794772039267,-3.1415926601095348,-7.981824090563805e-09
"[12, 5, 1]",0,[0],0.44178758339783586,4.6401537023135494e-10,-8.48691461892567e-10
"[12, 5, 1]",1,[1],0.17444495391109674,-3.1415926505209915,3.1415926514419037
"[12, 5, 1]",3,[0],2.17762727742006,-3.1415926510516257,0.0
"[12, 5, 1]",4,[1],1.8773557544724824,-3.1415926533561844,7.741005614292362e-10
"[12, 5, 1]",6,[0],2.56573664058526,-3.1415926498587026,0.0
"[12, 5, 1]",7,[1],1.0078571500724387,8.085596636675518e-10,3.1415926520747117
"[12, 4, 2]",0,[0],2.6179938779744956,-3.1415926542487775,3.1415926528765694
"[12, 4, 2]",1,[1],2.9118559768134604,3.1415926549686475,-1.4592549391068133e-11
"[12, 4, 2]",3,[0],1.1448588042471066,-1.434346419415533e-09,3.141592653589793
"[12, 4, 2]",4,[1],1.9885477194751002,-3.141592652644644,2.3296391482574563e-09
"[12, 4, 2]",6,[0],2.437806244401696,3.141592651802714,0.0
"[12, 4, 2]",7,[1],0.9898646403025393,3.669933690275684e-09,3.141592646902634
"[12, 4, 1, 1]",0,[0],0.4989154169475969,-3.1415926535789147,-2.03990158098577e-11
"[12, 4, 1, 1]",1,[1],0.3946676060897174,3.1415926535781096,-3.141592653570895
"[12, 4, 1, 1]",3,[0],0.8503080642219701,-4.714307908070618e-13,0.0
"[12, 4, 1, 1]",4,[1],1.224329611500541,3.1415926535083334,-3.1415926533499072
"[12, 4, 1, 1]",6,[0],0.39320068514123835,6.636469151999336e-12,3.141592653589793
"[12, 4, 1, 1]",7,[1],0.861110751271979,1.93579374752062e-10,3.141592653292708
"[12, 3, 1, 1, 1]",0,[0],0.5935175241345193,-5.207470010759607e-10,-6.283185306457797
"[12, 3, 1, 1, 1]",1,[1],2.5442289869776573,6.283185307036764,-4.303668532656957e-12
"[12, 3, 1, 1, 1]",3,[0],0.8401285577133977,6.283185306472603,0.0
"[12, 3, 1, 1, 1]",4,[1],1.1846545207169354,1.4954837368463814e-10,3.1415926531927103
"[12, 3, 1, 1, 1]",6,[0],0.2705856445854961,6.573386279740134e-10,-3.141592653589793
"[12, 3, 1, 1, 1]",7,[1],2.4243576338008905,-3.141592652878496,-3.14159265264596
"[12, 2, 2, 1, 1]",0,[0],2.1980950265129215,8.449352106865149e-09,-3.141592655450932
"[12, 2, 2, 1, 1]",1,[1],0.7706231219084487,3.1415926476670366,-3.1415926520983986
"[12, 2, 2, 1, 1]",3,[0],2.012306416853574,9.220066043980069e-09,3.141592653589793
"[12, 2, 2, 1, 1]",4,[1],1.1495816256350304,-3.1415926547983783,2.9559201752960007e-09
"[12, 2, 2, 1, 1]",6,[0],0.19847495588814493,-5.076919329383145e-09,3.141592653589793
"[12, 2, 2, 1, 1]",7,[1],2.567612321893165,-3.1415926572394497,-4.3461418908208316e-09
"[12, 2, 1, 1, 1, 1]",0,[0],0.7778297363933777,3.1415926533242953,1.7821966125097788e-11
"[12, 2, 1, 1, 1, 1]",1,[1],0.8211298321138767,-6.791802675820691e-10,-3.1415926530725273
"[12, 2, 1, 1, 1, 1]",3,[0],2.2089583955294936,-6.962303129849562e-09,-4.1359030627651384e-25
"[12, 2, 1, 1, 1, 1]",4,[1],2.00140094885052,-1.3073297999710576e-10,3.1415926532766
"[12, 2, 1, 1, 1, 1]",6,[0],3.005573631068969,3.141592646830144,0.0
"[12, 2, 1, 1, 1, 1]",7,[1],0.5647357493406203,-2.0683144086319771e-10,-6.283185306934737
"[11, 6, 1]",0,[0],0.40727347909898837,-3.1415926481749263,-5.246341361342388e-09
"[11, 6, 1]",1,[1],0.11151834940843149,-7.769292542647577e-08,3.1415927305799993
"[11, 6, 1]",3,[0],2.1557754768628064,3.1415926520358215,0.0
"[11, 6, 1]",4,[1],1.2735014770408524,1.181559557218337e-09,-4.033524040372052e-09
"[11, 6, 1]",6,[0],2.595743036093806,3.1415926514007166,3.141592653589793
"[11, 6, 1]",7,[1],2.0896806918916386,3.1415926516825974,-3.845837870386504e-09
"[11, 5, 2]",0,[0],0.45322444659426453,3.141592665481882,-1.1312777159488974e-08
"[11, 5, 2]",1,[1],0.1258248422091354,-3.1415926501219977,3.1415926485788535
"[11, 5, 2]",3,[0],1.1410124613385775,-6.283185305469332,0.0
"[11, 5, 2]",4,[1],1.9422001021052573,3.1415926526405786,-2.615465621857993e-09
"[11, 5, 2]",6,[0],0.7082125750013966,-3.232583534185096e-09,3.141592653589793
"[11, 5, 2]",7,[1],2.100116116525502,3.1415926504357707,3.1415926473435403
"[11, 5, 1, 1]",0,[0],0.4442142017222856,-1.687758579628524e-08,1.3914382120468084e-08
"[11, 5, 1, 1]",1,[1],2.836951201170922,1.5086892107054164e-09,3.817930037818104e-09
"[11, 5, 1, 1]",3,[0],2.2960601455598795,-3.1415926487207937,3.141592653589793
"[11, 5, 1, 1]",4,[1],1.2412641348696385,-3.141592651723101,3.1415926478212826
"[11, 5, 1, 1]",6,[0],2.7595017667694135,-3.1415926450616944,-3.1415926535897936
"[11, 5, 1, 1]",7,[1],0.9224057146763582,9.121808197676273e-09,6.283185292074865
